scenario,repeat_id,n,events,symbol,tcga_log_hr,log_hr,hr,p_value,same_tcga_direction
full_cohort,6,73,16,CRYL1,-0.4562451822719112,-0.15900957045659989,0.8529881954435625,0.5361335695673134,TRUE
full_cohort,6,73,16,HHLA2,-0.46651200190082415,-0.5574384910366408,0.5726740965319438,0.03284088013655673,TRUE
full_cohort,6,73,16,DDC,-0.4170476451847731,-0.16641187772543917,0.8466974265510994,0.5135883398968837,TRUE
full_cohort,6,73,16,KL,-0.4143562134600067,0.029852135560882117,1.0303021776361356,0.9153080229189603,FALSE
full_cohort,6,73,16,RBM47,-0.406043543125073,-0.23349315531237688,0.7917630150922104,0.3893562763815077,TRUE
full_cohort,6,73,16,PANK1,-0.4732407037257613,0.18457101940966963,1.2027023934658676,0.47512161902657685,FALSE
full_cohort,6,73,16,GJB1,-0.4272749730657404,-0.009392241609597772,0.9906517277270762,0.9705596824649746,TRUE
full_cohort,6,73,16,ACADM,-0.4484141243283115,-0.7209897825165079,0.48627071543665973,3.253865019072365e-4,TRUE
full_cohort,6,73,16,CLCN5,-0.4176541545204886,0.055131029571952206,1.0566790618101216,0.823384033472384,FALSE
full_cohort,6,73,16,TMEM140,-0.4073424327415841,-0.14603592367917198,0.8641266600181553,0.5503275616692298,TRUE
full_cohort,6,73,16,C1QTNF6,0.43509983532112984,0.43436982682619496,1.543989771379136,0.12043689233492053,TRUE
full_cohort,6,73,16,CADPS2,-0.41010601450174866,-0.5050417827959675,0.6034803598035106,0.022548671822880454,TRUE
full_cohort,6,73,16,KNTC1,0.41317926152804135,0.47497259643315504,1.6079701327650024,0.06409201040706321,TRUE
full_cohort,6,73,16,PODXL,-0.41295393620776416,-0.6425185264524786,0.5259660950233376,0.0078045560089115085,TRUE
full_cohort,6,73,16,HIBCH,-0.4099623749107515,-0.562528385593007,0.5697666513371046,0.07200223935119876,TRUE
full_cohort,6,73,16,TNIP1,-0.414945866298316,0.23295349148483216,1.2623227692043533,0.42326619421881134,FALSE
full_cohort,6,73,16,TCIRG1,0.4257531411377312,0.510145171581478,1.6655329654509567,0.0842548586307904,TRUE
full_cohort,6,73,16,LTB4R,0.4152348937982004,0.4203204376056323,1.5224493274814308,0.07579793470713636,TRUE
full_cohort,6,73,16,LRBA,-0.42337150345977026,-0.6244563932179112,0.5355524793631627,0.013970674076650142,TRUE
full_cohort,6,73,16,GRAMD1A,0.4057580580941821,0.5490672552143282,1.7316370888945478,0.041057289558721705,TRUE
full_cohort,6,73,16,IFFO1,0.4086497996244981,0.34971747097243533,1.4186666774502383,0.17143107139766944,TRUE
full_cohort,6,73,16,TNFAIP2,0.42728551519013547,0.2121563304129,1.236341147693802,0.4614390665414068,TRUE
size_matched_39,6,39,9,CYFIP2,-0.4403276873957715,0.013462739625938911,1.0135537703540065,0.9729936732336657,FALSE
size_matched_39,6,39,9,CRYL1,-0.4562451822719112,-0.0827465861934736,0.9205844064619906,0.7867817143454496,TRUE
size_matched_39,6,39,9,HHLA2,-0.46651200190082415,-0.4386692517116465,0.6448940419603295,0.19564137190457248,TRUE
size_matched_39,6,39,9,DDC,-0.4170476451847731,-0.6212726739689185,0.537260245181509,0.06800636193783666,TRUE
size_matched_39,6,39,9,KL,-0.4143562134600067,-0.1578634911433458,0.8539663479819383,0.6366433600687305,TRUE
size_matched_39,6,39,9,RBM47,-0.406043543125073,-0.16684198443508946,0.8463333346117019,0.7092759916671801,TRUE
size_matched_39,6,39,9,PANK1,-0.4732407037257613,0.33071709080467326,1.3919659366350698,0.4115471279241113,FALSE
size_matched_39,6,39,9,GJB1,-0.4272749730657404,-0.5302849876535299,0.5884372484295682,0.1051169184108116,TRUE
size_matched_39,6,39,9,ACADM,-0.4484141243283115,-0.9667864957375426,0.38030318248175365,0.014930433250927452,TRUE
size_matched_39,6,39,9,CLCN5,-0.4176541545204886,0.30773387207860886,1.3603389165922466,0.37731091457975074,FALSE
size_matched_39,6,39,9,TMEM140,-0.4073424327415841,-0.41238218125233295,0.6620711964950616,0.30051849360050537,TRUE
size_matched_39,6,39,9,C1QTNF6,0.43509983532112984,0.40085236606535213,1.4930968204691393,0.29921736115075404,TRUE
size_matched_39,6,39,9,CADPS2,-0.41010601450174866,0.399995331824293,1.4918177335577125,0.3162905432116408,FALSE
size_matched_39,6,39,9,KNTC1,0.41317926152804135,0.41206521188415096,1.509932898687517,0.2656734778876518,TRUE
size_matched_39,6,39,9,PODXL,-0.41295393620776416,-0.12420392032663301,0.8831997201428213,0.6968282934382847,TRUE
size_matched_39,6,39,9,HIBCH,-0.4099623749107515,-0.40107005481048413,0.6696031504729925,0.24953764945590617,TRUE
size_matched_39,6,39,9,TNIP1,-0.414945866298316,0.23170853208465117,1.2607522064530547,0.5980821765599733,FALSE
size_matched_39,6,39,9,TCIRG1,0.4257531411377312,0.5381543022931019,1.7128425533313945,0.20262700201607922,TRUE
size_matched_39,6,39,9,LTB4R,0.4152348937982004,0.25846173117807697,1.2949365932067527,0.5130537415986022,TRUE
size_matched_39,6,39,9,LRBA,-0.42337150345977026,-0.08627566773518366,0.9173413149586411,0.7837552438075771,TRUE
size_matched_39,6,39,9,GRAMD1A,0.4057580580941821,0.4054134026978739,1.4999224438896168,0.25400653034116627,TRUE
size_matched_39,6,39,9,IFFO1,0.4086497996244981,0.4968195666147592,1.6434859522316612,0.1809005582469769,TRUE
size_matched_39,6,39,9,TNFAIP2,0.42728551519013547,0.34126848398818377,1.4067308748811462,0.37240705520891876,TRUE
full_cohort,7,73,16,CYFIP2,-0.4403276873957715,-0.29655986586653404,0.7433711233755285,0.23214947118542145,TRUE
full_cohort,7,73,16,CRYL1,-0.4562451822719112,-0.42424488026896584,0.654263646032742,0.05558599523720904,TRUE
full_cohort,7,73,16,HHLA2,-0.46651200190082415,-0.6505279045858275,0.5217702591313607,0.010050846034127526,TRUE
full_cohort,7,73,16,DDC,-0.4170476451847731,-0.2604873436954348,0.770675910223368,0.26524091247317133,TRUE
full_cohort,7,73,16,KL,-0.4143562134600067,0.1005574697296894,1.1057871891688877,0.7053510230580278,FALSE
full_cohort,7,73,16,RBM47,-0.406043543125073,-0.543430054989442,0.580752818004556,0.05159239245100177,TRUE
full_cohort,7,73,16,PANK1,-0.4732407037257613,-0.03136179496853011,0.969124885133966,0.9074759512409677,TRUE
full_cohort,7,73,16,GJB1,-0.4272749730657404,-0.2977275986244894,0.742503571196577,0.21084536308504603,TRUE
full_cohort,7,73,16,ACADM,-0.4484141243283115,-0.8971724240200881,0.40772089317762245,8.183572711259017e-4,TRUE
full_cohort,7,73,16,CLCN5,-0.4176541545204886,-0.04523868045241946,0.9557693311502613,0.8635850017358618,TRUE
full_cohort,7,73,16,TMEM140,-0.4073424327415841,-0.3785271631697956,0.6848693675794931,0.11682625742013351,TRUE
full_cohort,7,73,16,C1QTNF6,0.43509983532112984,0.4456394756753834,1.5614884104875548,0.08643803890753346,TRUE
full_cohort,7,73,16,CADPS2,-0.41010601450174866,-0.3432476769094864,0.7094624723252897,0.1318472903503517,TRUE
full_cohort,7,73,16,KNTC1,0.41317926152804135,0.32317830954745963,1.3815116656647557,0.20418463198770453,TRUE
full_cohort,7,73,16,PODXL,-0.41295393620776416,-0.5312707043597457,0.5878575017831509,0.028205754793663145,TRUE
full_cohort,7,73,16,HIBCH,-0.4099623749107515,-0.585981033794352,0.5565595901340055,0.04472544764799749,TRUE
full_cohort,7,73,16,TNIP1,-0.414945866298316,-0.24579110891007155,0.7820855785722479,0.3958522779311868,TRUE
full_cohort,7,73,16,TCIRG1,0.4257531411377312,0.245727057601357,1.2785505552576228,0.39618760061310954,TRUE
full_cohort,7,73,16,LTB4R,0.4152348937982004,0.0791219203482434,1.0823362728417105,0.7729762325104861,TRUE
full_cohort,7,73,16,LRBA,-0.42337150345977026,-0.38674957377477365,0.6792611784419216,0.1293607256178601,TRUE
full_cohort,7,73,16,GRAMD1A,0.4057580580941821,0.28688671203503385,1.3322732743980115,0.30805370745742644,TRUE
full_cohort,7,73,16,IFFO1,0.4086497996244981,-0.09338500808926202,0.9108427509526436,0.7260612155626873,FALSE
full_cohort,7,73,16,TNFAIP2,0.42728551519013547,-0.07795532612928519,0.9250057492077612,0.7853933959420032,FALSE
size_matched_39,7,39,9,CYFIP2,-0.4403276873957715,-0.41113989458416483,0.662894189806813,0.2388203921261723,TRUE
size_matched_39,7,39,9,CRYL1,-0.4562451822719112,-0.9203053569860846,0.39839736908887363,0.0048798790747710905,TRUE
size_matched_39,7,39,9,HHLA2,-0.46651200190082415,-0.7258700470637234,0.48390336704556636,0.041553740031605904,TRUE
size_matched_39,7,39,9,DDC,-0.4170476451847731,-0.34965858869695227,0.7049287192721538,0.2736695869153891,TRUE
size_matched_39,7,39,9,KL,-0.4143562134600067,-0.23852349604553416,0.7877901780857883,0.43449807487819025,TRUE
size_matched_39,7,39,9,RBM47,-0.406043543125073,-1.0954776369365835,0.3343798566299423,0.009268891658734407,TRUE
size_matched_39,7,39,9,PANK1,-0.4732407037257613,-0.3140699463864881,0.7304679327801338,0.37943686501405144,TRUE
size_matched_39,7,39,9,GJB1,-0.4272749730657404,-0.36920007120281223,0.6912870899742182,0.20910825837579333,TRUE
size_matched_39,7,39,9,ACADM,-0.4484141243283115,-1.4131750407738373,0.24336934756345646,0.0016620229190988242,TRUE
size_matched_39,7,39,9,CLCN5,-0.4176541545204886,-0.10512944863669468,0.9002079843472548,0.7137417449851124,TRUE
size_matched_39,7,39,9,TMEM140,-0.4073424327415841,-0.41921956717603975,0.6575598008677079,0.18771605426424431,TRUE
size_matched_39,7,39,9,C1QTNF6,0.43509983532112984,1.3491182241977357,3.8540256453935573,0.007709201858168697,TRUE
size_matched_39,7,39,9,CADPS2,-0.41010601450174866,-0.6512917197352046,0.5213718752681252,0.0337757105737175,TRUE
size_matched_39,7,39,9,KNTC1,0.41317926152804135,0.6461334618330046,1.9081486176313338,0.09350084009942708,TRUE
size_matched_39,7,39,9,PODXL,-0.41295393620776416,-0.36312923267309577,0.6954965468131983,0.24205159369845997,TRUE
size_matched_39,7,39,9,HIBCH,-0.4099623749107515,-0.8692452868760255,0.419267856825892,0.06859089278242637,TRUE
size_matched_39,7,39,9,TNIP1,-0.414945866298316,-0.13675712346931687,0.8721820329559035,0.7176823266304593,TRUE
size_matched_39,7,39,9,TCIRG1,0.4257531411377312,0.8818951722423146,2.415473108943728,0.017531619673723093,TRUE
size_matched_39,7,39,9,LTB4R,0.4152348937982004,0.6403667537993513,1.8971765484346839,0.06639988659514327,TRUE
size_matched_39,7,39,9,LRBA,-0.42337150345977026,-0.48265753454841903,0.6171411367057954,0.08271290582901139,TRUE
size_matched_39,7,39,9,GRAMD1A,0.4057580580941821,0.9863046291733637,2.6813077158122125,0.008810259016931667,TRUE
size_matched_39,7,39,9,IFFO1,0.4086497996244981,0.6857548473819212,1.985269845826987,0.06940173946224278,TRUE
size_matched_39,7,39,9,TNFAIP2,0.42728551519013547,0.698763600174239,2.011264442535981,0.09839224831078991,TRUE
full_cohort,8,73,16,CYFIP2,-0.4403276873957715,-0.2278521296743405,0.7962419916933305,0.3623667584485033,TRUE
full_cohort,8,73,16,CRYL1,-0.4562451822719112,-0.564353939380939,0.568727460506502,0.015402841547858724,TRUE
full_cohort,8,73,16,HHLA2,-0.46651200190082415,-0.6314336354510118,0.53182880557938506,0.009883888985970634,TRUE
full_cohort,8,73,16,DDC,-0.4170476451847731,-0.2725302123426034,0.7614504236266072,0.28431742407245075,TRUE
full_cohort,8,73,16,KL,-0.4143562134600067,0.12313556962635712,1.1310377449186921,0.6399428732948248,FALSE
full_cohort,8,73,16,RBM47,-0.406043543125073,-0.4516202598388041,0.6365958648478441,0.09487525604712867,TRUE
full_cohort,8,73,16,PANK1,-0.4732407037257613,-0.047555835287492895,0.9535572295041532,0.8650232582407027,TRUE
full_cohort,8,73,16,GJB1,-0.4272749730657404,-0.27409213754754286,0.7602620233554043,0.2795751751534159,TRUE
full_cohort,8,73,16,ACADM,-0.4484141243283115,-0.7814673425218879,0.45773386592689297,0.008425554908117618,TRUE
full_cohort,8,73,16,CLCN5,-0.4176541545204886,-0.03342416068957494,0.9671282547901412,0.9050038020361195,TRUE
full_cohort,8,73,16,TMEM140,-0.4073424327415841,-0.47052767252553057,0.6246725587543138,0.05441811347029611,TRUE
full_cohort,8,73,16,C1QTNF6,0.43509983532112984,0.31820568411697336,1.3746589776693852,0.24416308581238882,TRUE
full_cohort,8,73,16,CADPS2,-0.41010601450174866,-0.43828614304690194,0.6451411537879653,0.04398932053519773,TRUE
full_cohort,8,73,16,KNTC1,0.41317926152804135,0.6154200625146451,1.8504337341719002,0.008096160137191347,TRUE
full_cohort,8,73,16,PODXL,-0.41295393620776416,-0.4881793158550452,0.6137428093583922,0.0345148992288047,TRUE
full_cohort,8,73,16,HIBCH,-0.4099623749107515,-0.6441458612047309,0.5251108681773191,0.033665975560680864,TRUE
full_cohort,8,73,16,TNIP1,-0.414945866298316,0.07955394952373905,1.0828039747124276,0.7871991398869026,FALSE
full_cohort,8,73,16,TCIRG1,0.4257531411377312,0.759841152050784,2.137936586680117,0.017955547656954486,TRUE
full_cohort,8,73,16,LTB4R,0.4152348937982004,-0.06334985766010932,0.9386150345792728,0.8302957075632591,FALSE
full_cohort,8,73,16,LRBA,-0.42337150345977026,-0.27541510737821745,0.7592568846657821,0.33367548905705696,TRUE
full_cohort,8,73,16,GRAMD1A,0.4057580580941821,0.7531053102586379,2.123584176119936,0.012718618689382443,TRUE
full_cohort,8,73,16,IFFO1,0.4086497996244981,0.18204449196651845,1.1996675682617743,0.5034149837385149,TRUE
full_cohort,8,73,16,TNFAIP2,0.42728551519013547,0.15114986042862172,1.163170958319514,0.5904407893014545,TRUE
size_matched_39,8,39,9,CYFIP2,-0.4403276873957715,-0.6366706862606257,0.5290508715425256,0.07948515054074147,TRUE
size_matched_39,8,39,9,CRYL1,-0.4562451822719112,-0.12890261641413356,0.8790595673502689,0.7036632958500396,TRUE
size_matched_39,8,39,9,HHLA2,-0.46651200190082415,-0.46853761713927045,0.6259169295172058,0.17513701151532363,TRUE
size_matched_39,8,39,9,DDC,-0.4170476451847731,0.4231422888583627,1.5267515202426118,0.3818577035741791,FALSE
size_matched_39,8,39,9,KL,-0.4143562134600067,-0.015837518791268355,0.9842872352430482,0.9637198572399004,TRUE
size_matched_39,8,39,9,RBM47,-0.406043543125073,-0.658874030140323,0.5174336212734347,0.02933315328158908,TRUE
size_matched_39,8,39,9,PANK1,-0.4732407037257613,-0.6125989678243283,0.5419405511277855,0.16278162419978562,TRUE
size_matched_39,8,39,9,GJB1,-0.4272749730657404,-0.049109025158959055,0.9520773236583195,0.8990878632226827,TRUE
size_matched_39,8,39,9,ACADM,-0.4484141243283115,-0.5423402151993042,0.5813860905539824,0.13510170619193848,TRUE
size_matched_39,8,39,9,CLCN5,-0.4176541545204886,-0.2970114857844453,0.7430354779675927,0.403902663403428,TRUE
size_matched_39,8,39,9,TMEM140,-0.4073424327415841,-0.5519783792473951,0.5758095131909147,0.1264196743951427,TRUE
size_matched_39,8,39,9,C1QTNF6,0.43509983532112984,-0.05085810781075086,0.9504135172200051,0.8967108108843446,FALSE
size_matched_39,8,39,9,CADPS2,-0.41010601450174866,-0.5198136754747212,0.5946313320496384,0.07113073828446373,TRUE
size_matched_39,8,39,9,KNTC1,0.41317926152804135,0.10390594943363471,1.109496101271695,0.7375675087644,TRUE
size_matched_39,8,39,9,PODXL,-0.41295393620776416,-0.6631335870859121,0.515234270752836,0.055780294985622064,TRUE
size_matched_39,8,39,9,HIBCH,-0.4099623749107515,-0.9442921610571742,0.38895479083251927,0.020361066109695812,TRUE
size_matched_39,8,39,9,TNIP1,-0.414945866298316,-0.46351600697345774,0.6290679452983823,0.17214025846194292,TRUE
size_matched_39,8,39,9,TCIRG1,0.4257531411377312,0.03594450911666506,1.0365983231383131,0.9339184327935912,TRUE
size_matched_39,8,39,9,LTB4R,0.4152348937982004,-0.33962227991494326,0.7120392234908703,0.38399379816207063,FALSE
size_matched_39,8,39,9,LRBA,-0.42337150345977026,-1.2538315821070452,0.2854091306150061,0.0011161033849724055,TRUE
size_matched_39,8,39,9,GRAMD1A,0.4057580580941821,-0.09706712563730824,0.9074950879025785,0.7970546686510303,FALSE
size_matched_39,8,39,9,IFFO1,0.4086497996244981,-0.5476533823569485,0.578305280748016,0.15998085758168135,FALSE
size_matched_39,8,39,9,TNFAIP2,0.42728551519013547,-0.6190172871510324,0.5384733423437111,0.13551764357534005,FALSE
full_cohort,9,73,16,CYFIP2,-0.4403276873957715,-0.1470411298245178,0.863258471016712,0.5544826360837034,TRUE
full_cohort,9,73,16,CRYL1,-0.4562451822719112,-0.15139771903739013,0.8595057888567184,0.5504829107331697,TRUE
full_cohort,9,73,16,HHLA2,-0.46651200190082415,-0.3623213810105779,0.6960586318649193,0.13826550490353223,TRUE
full_cohort,9,73,16,DDC,-0.4170476451847731,-0.09370659350498099,0.9105498843012697,0.7251800128964828,TRUE
full_cohort,9,73,16,KL,-0.4143562134600067,0.2837589217649307,1.3281127130867467,0.29999550864671953,FALSE
full_cohort,9,73,16,RBM47,-0.406043543125073,-0.12618818419107852,0.8814489564160931,0.6474248091792952,TRUE
full_cohort,9,73,16,PANK1,-0.4732407037257613,0.2189888430451685,1.2448173882386808,0.4348781373549057,FALSE
full_cohort,9,73,16,GJB1,-0.4272749730657404,-0.29124517691586854,0.7473324268949817,0.2746675361237455,TRUE
full_cohort,9,73,16,ACADM,-0.4484141243283115,-0.5543775613707516,0.5744296971772256,0.07700469801101349,TRUE
full_cohort,9,73,16,CLCN5,-0.4176541545204886,-0.018678539609727516,0.9814948232449118,0.9451163467449621,TRUE
full_cohort,9,73,16,TMEM140,-0.4073424327415841,-0.16182675845473823,0.8505885490513887,0.4966497177876412,TRUE
full_cohort,9,73,16,C1QTNF6,0.43509983532112984,0.2361414013108072,1.2663533615327984,0.37409676727898067,TRUE
full_cohort,9,73,16,CADPS2,-0.41010601450174866,-0.3931154730655463,0.6749508044475707,0.06900549604134382,TRUE
full_cohort,9,73,16,KNTC1,0.41317926152804135,0.4511697974871632,1.5701478666220974,0.0499705057954084,TRUE
full_cohort,9,73,16,PODXL,-0.41295393620776416,-0.3626743733379744,0.6958129718690506,0.11247775083684146,TRUE
full_cohort,9,73,16,HIBCH,-0.4099623749107515,-0.713190085835732,0.490078309257272,0.034920018639055785,TRUE
full_cohort,9,73,16,TNIP1,-0.414945866298316,0.24872622154968008,1.2823908940131838,0.36322704380401544,FALSE
full_cohort,9,73,16,TCIRG1,0.4257531411377312,0.7991352179623009,2.223617152616645,0.0059820842432055455,TRUE
full_cohort,9,73,16,LTB4R,0.4152348937982004,0.050919633748948236,1.0522383254356207,0.8514697185976626,TRUE
full_cohort,9,73,16,LRBA,-0.42337150345977026,-0.30897471130372967,0.7341993367355271,0.24573493504634997,TRUE
full_cohort,9,73,16,GRAMD1A,0.4057580580941821,0.4550382609821276,1.5762336901293263,0.10723607111216181,TRUE
full_cohort,9,73,16,IFFO1,0.4086497996244981,0.40699060833035916,1.502289996584344,0.08405428691483793,TRUE
full_cohort,9,73,16,TNFAIP2,0.42728551519013547,0.27617534577198827,1.3180789633389358,0.3023117031397654,TRUE
size_matched_39,9,39,9,CYFIP2,-0.4403276873957715,-0.7200575555348057,0.48672424147976395,0.08841435336841495,TRUE
size_matched_39,9,39,9,CRYL1,-0.4562451822719112,-0.32468713695591306,0.722753441114732,0.29391219226526016,TRUE
size_matched_39,9,39,9,HHLA2,-0.46651200190082415,-0.4743213550187223,0.622307238877306,0.142067370546513,TRUE
size_matched_39,9,39,9,DDC,-0.4170476451847731,-0.3943043233581304,0.6741488657731899,0.283908346056825,TRUE
size_matched_39,9,39,9,KL,-0.4143562134600067,0.27324452164429563,1.314221561155842,0.4788267234117124,FALSE
size_matched_39,9,39,9,RBM47,-0.406043543125073,-0.7864159321531095,0.4554743242474424,0.041976839740040905,TRUE
size_matched_39,9,39,9,PANK1,-0.4732407037257613,0.1097305008203519,1.115977274968513,0.7591973692556289,FALSE
size_matched_39,9,39,9,GJB1,-0.4272749730657404,0.024486716191721967,1.0247889779164732,0.9477495238179346,FALSE
size_matched_39,9,39,9,ACADM,-0.4484141243283115,-0.8921880987904613,0.40975817974377415,0.04530015909856687,TRUE
size_matched_39,9,39,9,CLCN5,-0.4176541545204886,0.1467056655438521,1.158013069716905,0.6919305961129035,FALSE
size_matched_39,9,39,9,TMEM140,-0.4073424327415841,-0.20351742086128558,0.8158559912848191,0.5870823113948586,TRUE
size_matched_39,9,39,9,C1QTNF6,0.43509983532112984,0.2526867132986307,1.2874798633264253,0.4938577375591451,TRUE
size_matched_39,9,39,9,CADPS2,-0.41010601450174866,-0.5249265410643847,0.5915988209903581,0.07684258200323804,TRUE
