accession,symbol,log2FoldChange,AveExpr,t,pvalue,padj,B,significant
GSE40435,LOC100127922,0.06317726670297016,6.777331487584158,7.102622588694694,1.7148853584655497e-10,6.641098208630995e-10,12.684407633410485,FALSE
GSE40435,ARRDC3,0.4132462553069303,8.05074387480198,7.101559854733017,1.7237203753489014e-10,6.674487428425312e-10,12.679322895862887,FALSE
GSE40435,MKLN1,-0.2409977878118809,10.154109495727722,-7.101091287159932,1.7276301201714698e-10,6.688799404432418e-10,12.6770810770735,FALSE
GSE40435,ITGA3,0.31197821592079317,8.198331749054455,7.099707814318761,1.7392252332855213e-10,6.732036568484971e-10,12.670462267203673,FALSE
GSE40435,GLI2,0.12827726589108931,6.81582864359901,7.0997075223385275,1.7392276885432524e-10,6.732036568484971e-10,12.670460870357731,FALSE
GSE40435,KIAA0776,0.12925176013861284,7.3124298347227725,7.09967174449578,1.7395285699290268e-10,6.732369007385682e-10,12.670289707770388,FALSE
GSE40435,RPAP3,0.09546258187128774,7.375538489623763,7.098946852657241,1.74563582691665e-10,6.755170573908549e-10,12.666821859478146,FALSE
GSE40435,HSGT1,-0.17577682337623876,7.908134452886139,-7.0986726594205924,1.7479514572251426e-10,6.763295679173127e-10,12.66551016298929,FALSE
GSE40435,PLCG1,0.17510103347029768,7.865967674284653,7.097618959625665,1.7568785824822236e-10,6.796997273517216e-10,12.66046959044865,FALSE
GSE40435,WDR77,-0.14789755583168376,7.743601211896039,-7.096607410276335,1.7654911136417553e-10,6.82947359265941e-10,12.65563088907932,FALSE
GSE40435,CD244,0.07682671570296999,6.699218918574258,7.096401531544325,1.7672491246120383e-10,6.835429729261533e-10,12.654646105700104,FALSE
GSE40435,NPM3,-0.31361376411881103,8.15454123638614,-7.095221596195384,1.7773581851557222e-10,6.873680895389192e-10,12.64900228535281,FALSE
GSE40435,MUC12,0.0934384856534654,6.808861752514852,7.095165064114256,1.7778439582840894e-10,6.874710509966409e-10,12.648731891247811,FALSE
GSE40435,LOC85390,-0.34227052387128626,7.224320866509901,-7.094749934996748,1.7814151446577775e-10,6.887669322115525e-10,12.64674634234911,FALSE
GSE40435,SHOC2,0.19537199254455515,8.853508125658415,7.094539125613446,1.7832313730033104e-10,6.893840396817983e-10,12.645738062970421,FALSE
GSE40435,KIAA1217,-0.23222535012871254,8.14250286020297,-7.0944472719311955,1.784023312428087e-10,6.89605061169894e-10,12.645298739503316,FALSE
GSE40435,SNCG,0.4041326590990109,7.213344155519802,7.09380834877619,1.7895416020258722e-10,6.916527490229346e-10,12.64224291130583,FALSE
GSE40435,LOC643870,0.16668362475247556,7.2633878078415846,7.093022432567638,1.7963526598004544e-10,6.941995210291426e-10,12.638484174845518,FALSE
GSE40435,LOC653820,0.057581047272277114,6.891903751529703,7.09295966786505,1.7968977099542112e-10,6.943244680343801e-10,12.638184001335992,FALSE
GSE40435,SLC30A5,0.11365353014603988,7.679323972845297,7.092693329146728,1.7992124258933467e-10,6.951331018436059e-10,12.636910240762946,FALSE
GSE40435,NOL4,-0.14107156002970245,6.856401117316832,-7.092597243257459,1.8000482213869873e-10,6.953702196460908e-10,12.636450715517677,FALSE
GSE40435,DPY30,0.13407425064851544,8.70215706645297,7.092248414817723,1.8030857137511346e-10,6.964577037178122e-10,12.634782481158771,FALSE
GSE40435,SHB,-0.2721528799702982,8.158193717014852,-7.092146319955476,1.8039756855584967e-10,6.967155231571135e-10,12.634294228725933,FALSE
GSE40435,AKIRIN2,0.23785405858415928,9.101382970608912,7.091003875340801,1.8139642419132128e-10,7.004868204620835e-10,12.628830830566395,FALSE
GSE40435,LEF1,0.5722326589752489,7.771340033160891,7.090689322218515,1.8167240362393818e-10,7.0146604772873e-10,12.627326626799887,FALSE
GSE40435,RTN4R,0.13777447359405962,7.012562201123762,7.089768773808872,1.8248245848290614e-10,7.045069294703147e-10,12.622924662045337,FALSE
GSE40435,RAB30,0.11680052140594017,6.975888404613862,7.088701243560714,1.834263369189683e-10,7.080636482101298e-10,12.617820086926267,FALSE
GSE40435,CRLS1,-0.3113114216930674,10.294947719420792,-7.088621096266754,1.8349739574312928e-10,7.082506409836498e-10,12.617436859639833,FALSE
GSE40435,DNAJB13,0.23620190654455445,6.749565749945544,7.088013684030816,1.8403681690499023e-10,7.102451176439319e-10,12.614532542782468,FALSE
GSE40435,ZNF324,-0.2091460295544558,7.737103053173267,-7.085846154085303,1.8597456568514543e-10,7.175468784654182e-10,12.60416927088749,FALSE
GSE40435,LOC642691,-0.1632264385742581,7.044822434425742,-7.085846050468896,1.8597465879879076e-10,7.175468784654182e-10,12.60416877550813,FALSE
GSE40435,LOC150356,-0.07262389994059437,6.80902440219802,-7.082900420220295,1.8864047379318808e-10,7.277427370161256e-10,12.590087009283158,FALSE
GSE40435,BLVRA,0.3258356644455458,10.01510322360891,7.082185546321549,1.892931297335665e-10,7.301706164667285e-10,12.586669808939794,FALSE
GSE40435,PPPDE2,0.27214824006930777,8.535033138658417,7.081287051245021,1.9011660063991391e-10,7.332567104862994e-10,12.582375038197641,FALSE
GSE40435,FBXL20,0.14905457498019833,7.8366657823217825,7.081041176857154,1.9034256264503397e-10,7.340378087027825e-10,12.581199800496671,FALSE
GSE40435,PHLDA2,0.14678541870297138,6.789090956717822,7.079910282870235,1.9138530255827532e-10,7.379681522361573e-10,12.57579449750716,FALSE
GSE40435,CDON,0.03940767129702994,6.6337099164966995,7.075884243632846,1.9514367364910854e-10,7.522969364315911e-10,12.556553719351525,FALSE
GSE40435,KLHL26,-0.1213188707128718,7.260942723653465,-7.075878178342587,1.9514939051650426e-10,7.522969364315911e-10,12.556524735617556,FALSE
GSE40435,LOC645648,0.10037981561386142,6.791827649242574,7.075824954387095,1.951995641217301e-10,7.523977290630055e-10,12.556270398774332,FALSE
GSE40435,INO80E,0.2616376705346529,8.815480670633663,7.075620228813801,1.953926757418821e-10,7.530493843915441e-10,12.555292099922356,FALSE
GSE40435,SLBP,0.17841551385643542,8.230419305358911,7.074389201924539,1.965578660584608e-10,7.574468394972485e-10,12.549409733704552,FALSE
GSE40435,SAT1,-0.33936794039604007,12.670997985346535,-7.073154979932516,1.9773299365481575e-10,7.61881501575846e-10,12.543512448173876,FALSE
GSE40435,ZNF689,0.22687650324752526,8.380024261702971,7.072766930840049,1.9810389975969346e-10,7.632167220810829e-10,12.541658367345073,FALSE
GSE40435,LOC642361,-0.07729190905940608,7.196410941475247,-7.071534791051055,1.9928618359424047e-10,7.676771500885774e-10,12.535771488426308,FALSE
GSE40435,LOC728139,0.21185443245049534,8.669758605383663,7.071491373909807,1.993279712530418e-10,7.677436767303507e-10,12.535564057713435,FALSE
GSE40435,ZNF45,0.1304589574554457,7.759992578727723,7.070996250458757,1.998051269327595e-10,7.694868705906322e-10,12.53319857531188,FALSE
GSE40435,ITGAD,0.11413568464356416,6.644166007163366,7.069502054041053,2.0125197347832378e-10,7.749636371741554e-10,12.526060301833516,FALSE
GSE40435,LOC731049,0.321784653574259,8.363501366915841,7.069476519594705,2.0127678878214221e-10,7.749638957240873e-10,12.52593831973716,FALSE
GSE40435,MSRB3,0.3415033937458743,7.717776792130363,7.0680956035496285,2.026233395243972e-10,7.800525269076682e-10,12.519341687811055,FALSE
GSE40435,TRAF3,0.10249969866336602,6.949129551757426,7.067631192204493,2.0307819672462648e-10,7.817075171770072e-10,12.517123294523708,FALSE
GSE40435,LTC4S,0.22437936887623872,7.253662991329208,7.067114392127621,2.0358555458862226e-10,7.835641662227283e-10,12.514654709732044,FALSE
GSE40435,TTBK1,-0.07428488799009908,6.718824655678218,-7.0667507824643065,2.0394327356492865e-10,7.848444965481351e-10,12.51291790216026,FALSE
GSE40435,ZNF507,0.11087167726732695,7.028156091,7.066571037631603,2.0412033643504182e-10,7.854293702539813e-10,12.512059349323936,FALSE
GSE40435,UVRAG,0.13478216676732652,7.610287897586634,7.066436879784239,2.0425259180447406e-10,7.85841707797678e-10,12.511418547977007,FALSE
GSE40435,SNORA59B,-0.33749392981188125,7.335219425094059,-7.066311009664546,2.0437675419035897e-10,7.862228108988822e-10,12.510817336498013,FALSE
GSE40435,LOC100132553,0.10091682267821782,6.7077623810222775,7.063710457333427,2.06958826871937e-10,7.960580646932608e-10,12.498396760797705,FALSE
GSE40435,C8orf83,0.237709962069306,8.10438234509406,7.063182914548695,2.0748655189536119e-10,7.979899147692631e-10,12.495877337681902,FALSE
GSE40435,RNF41,-0.07916419692574225,7.270091836631188,-7.062324967891112,2.0834764435891588e-10,8.012032586829291e-10,12.49178011835246,FALSE
GSE40435,GPR162,0.21534641120297093,7.356062279220297,7.060030589282741,2.1066787442973587e-10,8.10026254898422e-10,12.480823891675703,FALSE
GSE40435,PBX2,0.20862789720792194,8.424606277960397,7.059652971993275,2.1105219283928212e-10,8.114043421202309e-10,12.479020791715149,FALSE
GSE40435,FLJ20397,-0.0694294072099013,6.887358597329703,-7.059006368050099,2.117118854344068e-10,8.138406555969819e-10,12.475933372897826,FALSE
GSE40435,TSPAN7,-0.6099440580049518,9.702621614136138,-7.057687669126717,2.130636177116659e-10,8.189363109148282e-10,12.469637118860282,FALSE
GSE40435,MRPS6,-0.6352576665148529,11.60988439218812,-7.056893578534097,2.1388172250360605e-10,8.219145981877075e-10,12.465845850927531,FALSE
GSE40435,LOC723805,-0.09158706999009911,6.881953590930693,-7.056884612705683,2.1389097721886787e-10,8.219145981877075e-10,12.46580304573821,FALSE
GSE40435,KIRREL2,-0.04038139724422356,6.612820506160066,-7.056650677451822,2.1413259038477686e-10,8.227420779520126e-10,12.464686184743242,FALSE
GSE40435,TRIM23,0.14061723996369618,7.237564794981848,7.056231978748973,2.145657065176862e-10,8.243050587528924e-10,12.462687251852765,FALSE
GSE40435,ZNF816A,0.2263333864356444,7.945525989584159,7.055593221014371,2.152281322300244e-10,8.267484951730843e-10,12.459637800794516,FALSE
GSE40435,EPS8L1,-0.1067202938069304,6.797697230759901,-7.054598548170271,2.162636982023336e-10,8.306244873675794e-10,12.454889386534324,FALSE
GSE40435,LOC100133931,0.22105733792079255,13.782438677673268,7.054393629305077,2.1647765434375792e-10,8.313442811038062e-10,12.453911163966604,FALSE
GSE40435,ASXL2,0.2914845739207917,8.981749124752476,7.052734438471993,2.1821776129288342e-10,8.379240928418579e-10,12.445991030858911,FALSE
GSE40435,LOC642233,0.14053035467326758,6.794763110504951,7.052174142699613,2.1880850694131155e-10,8.400894539431376e-10,12.44331660756467,FALSE
GSE40435,LSM8,0.14753141085148508,7.519911831504951,7.052137907291795,2.188467661155628e-10,8.401333375190307e-10,12.443143649953347,FALSE
GSE40435,BRSK1,-0.42122494863366283,8.41296906560396,-7.051939223829622,2.1905666401321282e-10,8.40836035414286e-10,12.442195306233073,FALSE
GSE40435,ARL5B,0.14489644808910918,7.1950697381930695,7.0515883883065404,2.194277892786676e-10,8.421573469141068e-10,12.44052074191986,FALSE
GSE40435,SLC44A3,-0.4645809864257436,9.237296999757426,-7.051201559327576,2.1983771188255727e-10,8.436272193493135e-10,12.43867441114181,FALSE
GSE40435,LOC441253,0.08549822102970303,7.013910452381188,7.0508466151537155,2.2021451375591491e-10,8.449696463365666e-10,12.436980296671832,FALSE
GSE40435,NIF3L1,-0.16512160534653383,9.731415310237624,-7.048521340592186,2.2269885943224973e-10,8.543974619286288e-10,12.425882705701914,FALSE
GSE40435,SNORD36C,0.13004703409901064,7.099495500752475,7.045109788868078,2.263941423441961e-10,8.684682314548765e-10,12.409603022345168,FALSE
GSE40435,ZWILCH,0.11015636567656688,7.165429528244225,7.04251756740306,2.2924251919514304e-10,8.792871443014096e-10,12.397234930214475,FALSE
GSE40435,UNC5D,-0.11246887307920767,6.6921136073514855,-7.042041015947621,2.297700130126535e-10,8.812024724406898e-10,12.394961362070722,FALSE
GSE40435,SNORA14A,-0.11600965549504959,6.740843255450495,-7.041202309474855,2.307012982378851e-10,8.84665742471361e-10,12.390960125220571,FALSE
GSE40435,ANKRD47,0.2786102471386143,7.704679727064357,7.0390553246155045,2.331023505862356e-10,8.937635614371717e-10,12.380718198785575,FALSE
GSE40435,GEM,0.47475105426402714,8.215025439788779,7.038338499079513,2.339095039842149e-10,8.967485562881619e-10,12.37729890974722,FALSE
GSE40435,AP4E1,0.17268596417821871,7.794297158910891,7.0383026735428995,2.339499165162128e-10,8.967936939391219e-10,12.377128023514151,FALSE
GSE40435,MAP1LC3B2,0.15071028532673272,6.772955251524753,7.037845805753361,2.3446588740133245e-10,8.986615419933078e-10,12.374948810459875,FALSE
GSE40435,ATG9A,-0.14902875410891026,7.742869782539604,-7.037315977521998,2.3506566956836603e-10,9.008501256717432e-10,12.37242164434239,FALSE
GSE40435,ZNF831,0.1412805786138621,6.787393667054455,7.0360605095328985,2.364929750614354e-10,9.062091313110363e-10,12.366433594440013,FALSE
GSE40435,CUL9,-0.2222403523960395,7.93704149939604,-7.0351363786471985,2.375490768714639e-10,9.101445972290494e-10,12.362026116639614,FALSE
GSE40435,LOC283278,-0.1394359272475254,6.942634891643564,-7.0337676758924985,2.391218298364658e-10,9.160583532541094e-10,12.355498698179657,FALSE
GSE40435,BRWD1,-0.08583943414653504,7.38686627559604,-7.033160363698817,2.398229825608454e-10,9.18632033750497e-10,12.35260253296626,FALSE
GSE40435,SLCO4C1,-0.5917327693168325,9.093016195529703,-7.032567576879076,2.405093300681607e-10,9.211483808408004e-10,12.349775719692909,FALSE
GSE40435,GOLGA8B,-0.20558620654455378,8.424916752564357,-7.032016256123549,2.411494135700531e-10,9.23486943442906e-10,12.347146718590475,FALSE
GSE40435,BAG1,-0.10019635906930634,6.860993175326732,-7.031334134822461,2.419436931298896e-10,9.264153590938326e-10,12.343894086619136,FALSE
GSE40435,CART1,-0.29643757734653486,6.909409717782178,-7.030972064818707,2.423663493525375e-10,9.279202669795035e-10,12.342167633622237,FALSE
GSE40435,P2RX4,0.2787803804752482,8.514544148940594,7.029358012839161,2.442594028883599e-10,9.35053660396834e-10,12.334471746144095,FALSE
GSE40435,LOC100133999,0.22604268634653568,7.719468963767326,7.028840555985741,2.4486940209727624e-10,9.372742277562778e-10,12.33200461262931,FALSE
GSE40435,FAM117B,-0.20502721151980213,8.593076639977722,-7.028301583680548,2.455063695255685e-10,9.395974645958999e-10,12.32943496417854,FALSE
GSE40435,LOC732432,0.30601388480197966,7.813018140648515,7.028092915712165,2.457534178046911e-10,9.404280245797503e-10,12.328440119940604,FALSE
GSE40435,LOC100133477,0.21044167099010097,10.532660573960396,7.0277316623524815,2.461816990199154e-10,9.419518234493685e-10,12.326717834517462,FALSE
GSE40435,LOC730081,-0.12365641160395971,7.092108134495049,-7.024952309117371,2.4950156744875727e-10,9.545378232242376e-10,12.31346821189313,FALSE
GSE40435,GRRP1,0.33426103100990157,7.70681377159901,7.024213055085046,2.5039203169745227e-10,9.578275202264867e-10,12.30994437382036,FALSE
GSE40435,LOC653270,-0.14357857444554484,6.990028462074258,-7.023519393152442,2.512304415633357e-10,9.60809248688383e-10,12.306637978238415,FALSE
GSE40435,ZNF235,0.10058447233663442,7.260338768534654,7.023517386330356,2.512328711841502e-10,9.60809248688383e-10,12.30662841272254,FALSE
GSE40435,ZMYM5,0.12650324510891067,7.220118921792079,7.021061594510942,2.542235647080635e-10,9.721280626777752e-10,12.294923590403213,FALSE
GSE40435,LOC100131980,0.10441230856435692,6.941823263866336,7.020290147785944,2.5517030287159844e-10,9.75629165338368e-10,12.291247004375242,FALSE
GSE40435,ZCCHC5,0.05896024368811935,6.687041909279703,7.019935214421688,2.556070582653837e-10,9.77179761020904e-10,12.289555498248022,FALSE
GSE40435,FAM83H,-0.3937914630098994,8.145974592475248,-7.019394752184112,2.5627353515097226e-10,9.796080907858332e-10,12.286979873860632,FALSE
GSE40435,CDCP1,0.283274293353961,7.128637085763613,7.019365334862337,2.563098608104862e-10,9.796273625557874e-10,12.28683968477313,FALSE
GSE40435,PDK1,0.07240849319801987,6.746588615282178,7.017739920443926,2.58324934705231e-10,9.87207045681766e-10,12.279094041733083,FALSE
GSE40435,SVEP1,-0.7616453513366328,8.534363741975248,-7.017714910598786,2.5835606244370163e-10,9.87207045681766e-10,12.27897486630849,FALSE
GSE40435,ZNF688,0.08379414200495149,7.310002976299505,7.01678216671664,2.5951963126155906e-10,9.915321782972743e-10,12.274530315668594,FALSE
GSE40435,LOC646330,0.0599505600247524,6.840807571274753,7.016391123997705,2.600089881283845e-10,9.932806458768125e-10,12.27266704702682,FALSE
GSE40435,C6orf154,-0.11483124478217796,6.938854203638614,-7.015968504686685,2.6053888843771683e-10,9.951835511757336e-10,12.270653360374217,FALSE
GSE40435,TMEM229B,0.09756430235643647,6.8179159951188115,7.015398354172136,2.6125546628126187e-10,9.977989597672197e-10,12.26793678702572,FALSE
GSE40435,MBD2,0.05246927847029719,6.858619465230198,7.014584010777878,2.622823387082145e-10,1.0015986773547596e-9,12.264056850222113,FALSE
GSE40435,GPR155,-0.10337276698019812,6.8140090825495045,-7.012955476698667,2.643479010736338e-10,1.0093635135007643e-9,12.256298172267273,FALSE
GSE40435,CC2D2B,0.07235523043564365,6.685900639663366,7.01277637865092,2.6457604269760986e-10,1.0101114607453005e-9,12.255444949705497,FALSE
GSE40435,RRM2B,0.24234533149009935,7.644104071309406,7.012131185973207,2.653995310563532e-10,1.013131892661056e-9,12.252371316346371,FALSE
GSE40435,KCTD12,0.24549428880198,8.128002826336633,7.012027470983262,2.655321438626734e-10,1.0135145725153285e-9,12.251877237658887,FALSE
GSE40435,EPPB9,-0.2181603632079211,7.65300121970297,-7.011332818848676,2.6642203894628774e-10,1.0167872915983004e-9,12.248568110983845,FALSE
GSE40435,DOCK11,0.4914675565544574,8.776663109871286,7.011143668432264,2.6666486448998313e-10,1.0175900032463237e-9,12.247667071489387,FALSE
GSE40435,LOC100134226,0.07896519609900961,6.676768265059406,7.011110263624573,2.667077713411399e-10,1.017629724841776e-9,12.24750794476939,FALSE
GSE40435,HRAS,0.11436768926732716,7.447994520524753,7.011074164844427,2.6675414615873207e-10,1.0176826672532329e-9,12.24733598537186,FALSE
GSE40435,LOC653496,0.16150727881188132,7.578254259227723,7.010439391994634,2.675709228763827e-10,1.0206743670302164e-9,12.244312244822739,FALSE
GSE40435,C8orf55,-0.3373580484455465,9.989002395103961,-7.0097911108880755,2.6840763843014116e-10,1.023741387308336e-9,12.24122425572723,FALSE
GSE40435,LOC400061,0.10889125936138638,7.079661071309406,7.008327888421974,2.7030571324621374e-10,1.030855328777486e-9,12.23425478090619,FALSE
GSE40435,KIAA0528,-0.22951709045544583,9.89308542251485,-7.007817055341348,2.709714867133334e-10,1.0332685259305069e-9,12.231821750849184,FALSE
GSE40435,VAPB,-0.19052200459405882,6.963587541207921,-7.006832865592498,2.7225877401310893e-10,1.0380508035366483e-9,12.227134359547533,FALSE
