repeat_id,symbol,n_tested,clinical_c_index,clinical_gene_c_index,delta_c_index
11,IQGAP2,517,0.7326647037173353,0.7509017298490983,0.018237026131763034
11,ACADM,517,0.7326647037173353,0.7509937430990062,0.018329039381670964
11,FUT6,517,0.7326647037173353,0.7439823334560176,0.011317629738682333
11,CLCN5,517,0.7326647037173353,0.7493191019506809,0.01665439823334558
11,C1QTNF6,517,0.7326647037173353,0.7478468899521531,0.015182186234817818
11,CADPS2,517,0.7326647037173353,0.7400625690099374,0.007397865292602113
11,TEK,517,0.7326647037173353,0.7494847258005153,0.01682002208318001
11,EMCN,517,0.7326647037173353,0.7446816341553184,0.012016930437983131
11,HIBCH,517,0.7326647037173353,0.7412035333087965,0.008538829591461239
11,TCIRG1,517,0.7326647037173353,0.7501656238498344,0.017500920132499154
11,PODXL,517,0.7326647037173353,0.7466507177033492,0.013986013986013957
11,LRBA,517,0.7326647037173353,0.7485461906514538,0.015881486934118505
11,GRAMD1A,517,0.7326647037173353,0.7435774751564226,0.01091277143908731
11,IFFO1,517,0.7326647037173353,0.7480493191019507,0.015384615384615441
11,ACAT1,517,0.7326647037173353,0.7436326831063673,0.010967979389032045
11,DBT,517,0.7326647037173353,0.7382407066617593,0.005576002944424063
11,TNFAIP2,517,0.7326647037173353,0.7479941111520059,0.015329407434670594
11,FHOD1,517,0.7326647037173353,0.7393816709606184,0.0067169672432830785
12,CYFIP2,517,0.7426573426573426,0.7681266102318733,0.02546926757453072
12,CRYL1,517,0.7426573426573426,0.7628818549871181,0.020224512329775512
12,HHLA2,517,0.7426573426573426,0.7582443871917557,0.015587044534413064
12,DDC,517,0.7426573426573426,0.7576923076923077,0.015034965034965042
12,KL,517,0.7426573426573426,0.7600294442399705,0.01737210158262792
12,PANK1,517,0.7426573426573426,0.7618697092381304,0.019212366580787732
12,IQGAP2,517,0.7426573426573426,0.7598454177401546,0.01718807508281195
12,ACADM,517,0.7426573426573426,0.7567353698932646,0.014078027235921997
12,FUT6,517,0.7426573426573426,0.7559992638940007,0.013341921236658116
12,CLCN5,517,0.7426573426573426,0.76155686418844315,0.018899521531100527
12,C1QTNF6,517,0.7426573426573426,0.7572874493927125,0.014630106735369908
12,CADPS2,517,0.7426573426573426,0.7529996319470004,0.010342289289657747
12,TEK,517,0.7426573426573426,0.7638755980861244,0.02121825542878175
12,EMCN,517,0.7426573426573426,0.7592381302907618,0.01658078763341919
12,HIBCH,517,0.7426573426573426,0.7529812292970188,0.010323886639676205
