ID,Description,term_size,overlap,gene_ratio,background_ratio,pvalue,p.adjust,genes
GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,26154
GO:0071305,cellular response to vitamin D,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,1594
GO:0071902,positive regulation of protein serine/threonine kinase activity,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,2146
GO:0072488,ammonium transmembrane transport,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,343
GO:0097264,self proteolysis,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,22861
GO:0097267,omega-hydroxylase P450 pathway,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,1579
GO:0098911,regulation of ventricular cardiac muscle cell action potential,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,3728
GO:0140052,cellular response to oxidised low-density lipoprotein particle stimulus,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,948
GO:0141005,transposable element silencing by heterochromatin formation,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,29947
GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,1663
GO:1902902,negative regulation of autophagosome assembly,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,120892
GO:1904861,excitatory synapse assembly,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,22871
GO:1990748,cellular detoxification,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,343
GO:1990776,response to angiotensin,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,9365
GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,5340
GO:2000737,negative regulation of stem cell differentiation,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,117854
GO:2000766,negative regulation of cytoplasmic translation,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,80315
GO:2001256,regulation of store-operated calcium entry,11,1,8.403361344537816e-4,4.6478218616639205e-4,0.4331175222410033,0.6740067895909796,90139
GO:0046718,symbiont entry into host cell,105,6,0.005042016806722689,0.0044365572315882874,0.43428488014360866,0.6752853271659774,1956;26762;2993;3643;553;8829
GO:0043124,negative regulation of canonical NF-kappaB signal transduction,86,5,0.004201680672268907,0.0036337516373008832,0.4359209879547715,0.6772901268700626,10318;307;4345;7049;7105
GO:0000423,mitophagy,48,3,0.0025210084033613447,0.0020281404487260744,0.43667391786679366,0.6778733542735164,23092;664;987
GO:0001764,neuron migration,68,4,0.0033613445378151263,0.002873198969028605,0.448277673272125,0.6778733542735164,347733;51225;80128;8829
GO:0006470,protein dephosphorylation,68,4,0.0033613445378151263,0.002873198969028605,0.448277673272125,0.6778733542735164,5775;5783;5794;7957
GO:0001676,long-chain fatty acid metabolic process,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,11001;1579
GO:0002027,regulation of heart rate,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,6474;6546
GO:0010557,positive regulation of macromolecule biosynthetic process,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,200424;3643
GO:0032467,positive regulation of cytokinesis,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,9212;9928
GO:0042220,response to cocaine,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,18;2912
GO:0060828,regulation of canonical Wnt signaling pathway,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,120892;84133
GO:0071897,DNA biosynthetic process,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,1063;11232
GO:0097746,blood vessel diameter maintenance,30,2,0.0016806722689075631,0.0012675877804537963,0.4494608575347431,0.6778733542735164,1906;5028
GO:0007157,heterophilic cell-cell adhesion,49,3,0.0025210084033613447,0.002070393374741201,0.4500516974089317,0.6778733542735164,22871;7412;83872
GO:0001556,oocyte maturation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,283
GO:0001960,negative regulation of cytokine-mediated signaling pathway,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,3589
GO:0002690,positive regulation of leukocyte chemotaxis,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,4192
GO:0002726,positive regulation of T cell cytokine production,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,567
GO:0002768,immune response-regulating cell surface receptor signaling pathway,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,10451
GO:0002826,negative regulation of T-helper 1 type immune response,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,84868
GO:0003085,negative regulation of systemic arterial blood pressure,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,9365
GO:0006171,cAMP biosynthetic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,108
GO:0006541,glutamine metabolic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,92292
GO:0006703,estrogen biosynthetic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,50700
GO:0010524,positive regulation of calcium ion transport into cytosol,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5026
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,2273
GO:0021983,pituitary gland development,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,999
GO:0022604,regulation of cell morphogenesis,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,752
GO:0030042,actin filament depolymerization,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,64780
GO:0031103,axon regeneration,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,23162
GO:0031115,negative regulation of microtubule polymerization,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,1003
GO:0031665,negative regulation of lipopolysaccharide-mediated signaling pathway,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,11027
GO:0032228,"regulation of synaptic transmission, GABAergic",12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5334
GO:0032446,protein modification by small protein conjugation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,11065
GO:0032886,regulation of microtubule-based process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,9212
GO:0034162,toll-like receptor 9 signaling pathway,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,84868
GO:0034975,protein folding in endoplasmic reticulum,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,10551
GO:0035295,tube development,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5629
GO:0035493,SNARE complex assembly,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,6843
GO:0035542,regulation of SNARE complex assembly,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,120892
GO:0038180,nerve growth factor signaling pathway,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,4914
GO:0042129,regulation of T cell proliferation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,944
GO:0042659,regulation of cell fate specification,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,1107
GO:0042761,very long-chain fatty acid biosynthetic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,54898
GO:0043335,protein unfolding,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,51129
GO:0043653,mitochondrial fragmentation involved in apoptotic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,664
GO:0044794,host-mediated activation of viral process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5091
GO:0045446,endothelial cell differentiation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,3791
GO:0046209,nitric oxide metabolic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5465
GO:0046598,positive regulation of viral entry into host cell,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,3956
GO:0046688,response to copper ion,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,3931
GO:0046907,intracellular transport,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,9829
GO:0048023,positive regulation of melanin biosynthetic process,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,7306
GO:0048266,behavioral response to pain,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,6328
GO:0048566,embryonic digestive tract development,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,64220
GO:0048738,cardiac muscle tissue development,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,655
GO:0048754,branching morphogenesis of an epithelial tube,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5314
GO:0050872,white fat cell differentiation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,8864
GO:0050885,neuromuscular process controlling balance,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,8506
GO:0051457,maintenance of protein location in nucleus,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5371
GO:0051930,regulation of sensory perception of pain,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,2171
GO:0061763,multivesicular body-lysosome fusion,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,29082
GO:0070213,protein auto-ADP-ribosylation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,56965
GO:0070268,cornification,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5266
GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,58529
GO:0071425,hematopoietic stem cell proliferation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,283
GO:0071639,positive regulation of monocyte chemotactic protein-1 production,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,7291
GO:0071679,commissural neuron axon guidance,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,8829
GO:0086010,membrane depolarization during action potential,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,6328
GO:0097091,synaptic vesicle clustering,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,22871
GO:0097150,neuronal stem cell population maintenance,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5629
GO:1904507,positive regulation of telomere maintenance in response to DNA damage,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,125476
GO:1905907,negative regulation of amyloid fibril formation,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,5204
GO:1990535,neuron projection maintenance,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,3643
GO:1990845,adaptive thermogenesis,12,1,8.403361344537816e-4,5.070351121815186e-4,0.46163418391386424,0.6778733542735164,291
GO:0030097,hemopoiesis,50,3,0.0025210084033613447,0.0021126463007563275,0.4632977896182403,0.6787851336267241,56917;7010;9833
GO:0043409,negative regulation of MAPK cascade,50,3,0.0025210084033613447,0.0021126463007563275,0.4632977896182403,0.6787851336267241,5037;57761;7345
GO:0071320,cellular response to cAMP,50,3,0.0025210084033613447,0.0021126463007563275,0.4632977896182403,0.6787851336267241,1393;2203;343
GO:0001843,neural tube closure,31,2,0.0016806722689075631,0.001309840706468923,0.46646329302814493,0.6808690667294224,23242;79977
GO:0007626,locomotory behavior,31,2,0.0016806722689075631,0.001309840706468923,0.46646329302814493,0.6808690667294224,18;51083
GO:0033554,cellular response to stress,31,2,0.0016806722689075631,0.001309840706468923,0.46646329302814493,0.6808690667294224,11200;637
GO:0045648,positive regulation of erythrocyte differentiation,31,2,0.0016806722689075631,0.001309840706468923,0.46646329302814493,0.6808690667294224,2113;9636
GO:0045824,negative regulation of innate immune response,31,2,0.0016806722689075631,0.001309840706468923,0.46646329302814493,0.6808690667294224,84868;9212
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,70,4,0.0033613445378151263,0.0029577048210588583,0.4706357696669319,0.6827362192386303,187;5028;64805;719
GO:0016925,protein sumoylation,51,3,0.0025210084033613447,0.002154899226771454,0.47640230862003696,0.6827362192386303,2138;387082;5371
GO:0030178,negative regulation of Wnt signaling pathway,51,3,0.0025210084033613447,0.002154899226771454,0.47640230862003696,0.6827362192386303,2887;8313;84133
GO:0031397,negative regulation of protein ubiquitination,51,3,0.0025210084033613447,0.002154899226771454,0.47640230862003696,0.6827362192386303,84707;8864;9636
GO:0050890,cognition,51,3,0.0025210084033613447,0.002154899226771454,0.47640230862003696,0.6827362192386303,11170;3122;64220
GO:0030010,establishment of cell polarity,32,2,0.0016806722689075631,0.0013520936324840495,0.4831494086013275,0.6827362192386303,117583;143098
GO:0032206,positive regulation of telomere maintenance,32,2,0.0016806722689075631,0.0013520936324840495,0.4831494086013275,0.6827362192386303,5371;9212
GO:0042267,natural killer cell mediated cytotoxicity,32,2,0.0016806722689075631,0.0013520936324840495,0.4831494086013275,0.6827362192386303,55876;80328
GO:0048870,cell motility,32,2,0.0016806722689075631,0.0013520936324840495,0.4831494086013275,0.6827362192386303,2113;6624
